employee_id,age,gender,department,years_of_experience,salary,performance_score,training_hours,job_satisfaction,last_promotion
8186,24.0,Female,Marketing,16.0,131572.0,10.0,26.0,2.0,4.0
8187,62.0,Female,IT,11.0,137565.0,7.0,3.0,,10.0
8188,19.0,Female,Finance,15.0,94660.0,9.0,37.0,1.0,
8189,23.0,Male,Sales,2.0,,6.0,11.0,1.0,5.0
8190,58.0,Male,Finance,1.0,130489.0,1.0,,3.0,
8191,49.0,Female,Sales,6.0,48921.0,9.0,,3.0,9.0
8192,37.0,Male,IT,5.0,77505.0,7.0,,1.0,5.0
8193,51.0,Male,,,36745.0,,,3.0,3.0
8194,33.0,Female,Sales,14.0,61443.0,2.0,27.0,2.0,2.0
8195,,Male,HR,,,3.0,30.0,2.0,6.0
8196,29.0,Male,Sales,12.0,108755.0,2.0,,3.0,4.0
8197,24.0,Male,IT,7.0,143264.0,10.0,14.0,1.0,9.0
8198,56.0,Male,Finance,8.0,59012.0,2.0,39.0,5.0,2.0
8199,34.0,,Marketing,0.0,,4.0,7.0,2.0,7.0
8200,,Male,Finance,4.0,95837.0,6.0,4.0,4.0,4.0
8201,28.0,Male,IT,6.0,48549.0,3.0,3.0,5.0,10.0
8202,23.0,Female,Finance,17.0,130064.0,9.0,11.0,4.0,2.0
8203,40.0,Female,HR,7.0,107974.0,5.0,9.0,2.0,10.0
8204,44.0,Male,HR,9.0,100822.0,5.0,3.0,3.0,8.0
8205,63.0,Female,Sales,7.0,,7.0,9.0,4.0,1.0
8206,23.0,Male,Finance,11.0,51251.0,9.0,28.0,,2.0
8207,55.0,Male,,15.0,60466.0,1.0,27.0,4.0,2.0
8208,19.0,Male,IT,11.0,67860.0,9.0,28.0,1.0,0.0
8209,39.0,Female,Sales,2.0,36580.0,2.0,18.0,5.0,6.0
8210,37.0,Female,Sales,17.0,112551.0,3.0,12.0,5.0,10.0
8211,42.0,Female,Finance,4.0,78201.0,5.0,33.0,3.0,5.0
8212,32.0,Male,Marketing,13.0,87705.0,10.0,,1.0,
8213,46.0,,,19.0,107919.0,4.0,17.0,3.0,5.0
8214,25.0,Female,Finance,20.0,124499.0,5.0,35.0,4.0,
8215,54.0,Male,Finance,15.0,45536.0,10.0,0.0,3.0,5.0
8216,50.0,Female,HR,5.0,130378.0,5.0,25.0,4.0,
8217,39.0,Female,Sales,15.0,110692.0,5.0,2.0,,4.0
8218,64.0,Female,HR,19.0,99936.0,10.0,2.0,3.0,10.0
8219,22.0,Female,Marketing,13.0,81922.0,10.0,20.0,5.0,0.0
8220,56.0,Female,IT,19.0,139413.0,10.0,17.0,4.0,0.0
8221,35.0,Female,,4.0,,5.0,30.0,1.0,0.0
8222,55.0,Female,Sales,13.0,,2.0,,2.0,1.0
8223,54.0,Male,IT,10.0,62573.0,1.0,30.0,4.0,3.0
8224,47.0,Female,Marketing,20.0,54780.0,10.0,7.0,4.0,5.0
8225,48.0,Male,Sales,8.0,,8.0,24.0,2.0,6.0
8226,,Male,Marketing,19.0,84262.0,3.0,19.0,2.0,4.0
8227,32.0,Male,IT,6.0,89969.0,7.0,10.0,5.0,6.0
8228,59.0,Male,IT,4.0,,8.0,39.0,4.0,1.0
8229,65.0,Female,,14.0,96214.0,6.0,0.0,4.0,
8230,61.0,Female,HR,12.0,101899.0,6.0,20.0,3.0,
8231,35.0,Male,Marketing,11.0,63067.0,3.0,16.0,2.0,8.0
8232,40.0,Male,Marketing,,112177.0,9.0,27.0,1.0,9.0
8233,50.0,Female,Marketing,18.0,114682.0,3.0,17.0,4.0,9.0
8234,33.0,Female,HR,18.0,128543.0,5.0,28.0,3.0,3.0
8235,55.0,Female,Finance,,,6.0,9.0,1.0,4.0
8236,52.0,Male,IT,16.0,82452.0,1.0,8.0,,
8237,51.0,Female,Sales,15.0,74505.0,9.0,33.0,3.0,1.0
8238,45.0,Female,IT,4.0,53707.0,7.0,,1.0,3.0
8239,19.0,Male,IT,3.0,146953.0,1.0,30.0,,6.0
8240,47.0,Male,Finance,9.0,122624.0,6.0,2.0,3.0,10.0
8241,30.0,Male,IT,20.0,132594.0,7.0,,,1.0
8242,58.0,Male,IT,5.0,126525.0,5.0,32.0,1.0,
8243,33.0,Other,HR,10.0,35647.0,5.0,,4.0,4.0
8244,22.0,Male,HR,10.0,44064.0,,17.0,3.0,4.0
8245,45.0,Male,HR,15.0,,3.0,29.0,1.0,
8246,56.0,Male,HR,13.0,135010.0,3.0,32.0,5.0,9.0
8247,62.0,Male,HR,18.0,75411.0,1.0,21.0,5.0,
8248,37.0,Female,Sales,3.0,85835.0,8.0,16.0,2.0,10.0
8249,41.0,Male,Finance,4.0,61195.0,2.0,8.0,3.0,7.0
8250,44.0,Female,Marketing,18.0,141156.0,3.0,,3.0,10.0
8251,47.0,Male,HR,,58979.0,7.0,9.0,,0.0
8252,62.0,Female,Finance,17.0,69539.0,10.0,32.0,3.0,2.0
8253,44.0,Female,Marketing,7.0,87752.0,10.0,38.0,5.0,0.0
8254,43.0,Female,IT,3.0,53992.0,8.0,2.0,5.0,6.0
8255,24.0,Female,IT,17.0,63288.0,9.0,16.0,2.0,4.0
8256,59.0,Female,Finance,10.0,35642.0,8.0,8.0,4.0,1.0
8257,64.0,Male,Sales,,89876.0,7.0,39.0,2.0,
8258,55.0,Female,Sales,12.0,76698.0,10.0,35.0,5.0,1.0
8259,22.0,Female,Finance,15.0,33884.0,1.0,18.0,2.0,6.0
8260,40.0,Female,Sales,11.0,146564.0,1.0,33.0,5.0,4.0
8261,45.0,Male,Sales,8.0,78385.0,8.0,1.0,4.0,3.0
8262,51.0,Male,IT,6.0,65509.0,7.0,26.0,5.0,7.0
8263,32.0,Female,,9.0,61649.0,2.0,18.0,,2.0
8264,49.0,Male,Sales,16.0,109017.0,9.0,32.0,1.0,2.0
8265,43.0,Male,Finance,17.0,66300.0,10.0,25.0,4.0,7.0
8266,65.0,Male,Sales,,126068.0,7.0,,1.0,1.0
8267,48.0,Female,,2.0,128954.0,,27.0,4.0,2.0
8268,36.0,Other,HR,,41036.0,1.0,15.0,4.0,3.0
8269,26.0,Female,Finance,15.0,97694.0,3.0,21.0,4.0,
8270,46.0,Male,HR,20.0,114571.0,10.0,27.0,4.0,2.0
8271,56.0,Male,IT,,138763.0,2.0,,5.0,7.0
8272,21.0,Male,Finance,12.0,104756.0,6.0,5.0,3.0,5.0
8273,20.0,Female,Sales,2.0,39747.0,10.0,10.0,5.0,2.0
8274,46.0,Female,HR,19.0,76692.0,4.0,19.0,5.0,6.0
8275,28.0,Male,IT,19.0,70230.0,2.0,35.0,3.0,3.0
8276,50.0,Female,Finance,4.0,86777.0,2.0,15.0,4.0,
8277,55.0,Female,Finance,8.0,92108.0,6.0,5.0,3.0,1.0
8278,28.0,Male,Sales,17.0,120049.0,9.0,7.0,1.0,7.0
8279,44.0,Male,Marketing,10.0,69806.0,6.0,35.0,3.0,
8280,50.0,Other,HR,10.0,137008.0,4.0,3.0,5.0,
8281,38.0,Male,IT,15.0,80387.0,9.0,33.0,4.0,8.0
8282,56.0,Female,Finance,7.0,112038.0,2.0,19.0,5.0,
8283,48.0,Male,HR,,91824.0,6.0,23.0,,10.0
8284,55.0,Female,IT,20.0,144947.0,7.0,,4.0,5.0
8285,63.0,Female,IT,9.0,35518.0,3.0,27.0,2.0,2.0
8286,,Female,Finance,5.0,80350.0,4.0,29.0,5.0,2.0
8287,44.0,Female,HR,3.0,135885.0,7.0,28.0,5.0,3.0
8288,53.0,Female,IT,20.0,36277.0,9.0,20.0,3.0,
8289,28.0,Female,Finance,4.0,105877.0,5.0,26.0,4.0,8.0
8290,64.0,Male,HR,10.0,147120.0,2.0,,,
8291,35.0,Male,,11.0,77558.0,8.0,2.0,1.0,
8292,18.0,Female,Finance,15.0,53613.0,9.0,0.0,4.0,4.0
8293,52.0,Female,HR,19.0,30959.0,2.0,22.0,,9.0
8294,52.0,Male,,20.0,82100.0,10.0,4.0,3.0,5.0
8295,48.0,Male,IT,13.0,79717.0,10.0,30.0,5.0,4.0
8296,45.0,Female,IT,13.0,35936.0,1.0,24.0,5.0,0.0
8297,56.0,Male,HR,19.0,58678.0,4.0,34.0,,8.0
8298,,Female,Finance,19.0,108691.0,1.0,0.0,2.0,9.0
8299,42.0,Female,,14.0,53042.0,1.0,14.0,4.0,5.0
8300,60.0,Female,HR,,114299.0,5.0,38.0,5.0,4.0
8301,55.0,Male,Sales,4.0,41642.0,7.0,23.0,3.0,10.0
8302,37.0,Male,HR,8.0,136940.0,3.0,,,5.0
8303,20.0,Male,Sales,,49923.0,7.0,17.0,3.0,2.0
8304,19.0,Male,HR,15.0,111832.0,5.0,24.0,2.0,8.0
8305,35.0,Female,Finance,2.0,81860.0,10.0,35.0,1.0,
8306,61.0,Female,Sales,11.0,114255.0,8.0,0.0,5.0,5.0
8307,27.0,Male,Marketing,6.0,39227.0,7.0,8.0,2.0,5.0
8308,22.0,Male,Finance,16.0,98580.0,1.0,40.0,1.0,1.0
8309,26.0,Male,,14.0,,1.0,30.0,1.0,8.0
8310,19.0,Other,,14.0,129590.0,7.0,21.0,2.0,1.0
8311,51.0,Male,IT,11.0,105186.0,6.0,37.0,2.0,9.0
8312,55.0,Female,Finance,20.0,,9.0,40.0,2.0,4.0
8313,48.0,Female,Sales,1.0,129934.0,8.0,1.0,3.0,10.0
8314,27.0,Female,Finance,,61040.0,6.0,40.0,4.0,1.0
8315,29.0,Female,Sales,4.0,,6.0,19.0,4.0,
8316,53.0,Male,IT,2.0,78842.0,9.0,22.0,4.0,1.0
8317,,Female,Marketing,0.0,,4.0,11.0,3.0,7.0
8318,64.0,Male,IT,15.0,68433.0,9.0,9.0,2.0,10.0
8319,23.0,Female,HR,9.0,110082.0,8.0,31.0,4.0,10.0
8320,65.0,Male,Finance,9.0,123066.0,3.0,4.0,3.0,
8321,20.0,Female,Marketing,10.0,43024.0,4.0,28.0,,2.0
8322,27.0,Male,Finance,11.0,59088.0,7.0,,2.0,6.0
8323,22.0,Female,Sales,7.0,144951.0,3.0,22.0,1.0,
8324,63.0,Male,HR,4.0,52828.0,3.0,35.0,3.0,5.0
8325,43.0,Female,HR,8.0,133879.0,8.0,12.0,5.0,
8326,38.0,Female,Finance,10.0,119313.0,5.0,1.0,3.0,1.0
8327,62.0,Male,HR,14.0,66967.0,5.0,10.0,,8.0
8328,43.0,Female,,16.0,149770.0,8.0,27.0,1.0,1.0
8329,55.0,Female,Sales,10.0,103948.0,6.0,24.0,,5.0
8330,61.0,Male,,12.0,79485.0,5.0,35.0,4.0,
8331,43.0,Female,Finance,16.0,137820.0,1.0,17.0,3.0,10.0
8332,25.0,Female,IT,6.0,142100.0,5.0,,2.0,2.0
8333,22.0,Female,IT,8.0,72440.0,8.0,8.0,2.0,4.0
8334,32.0,Male,Sales,17.0,128739.0,9.0,1.0,5.0,6.0
8335,33.0,Male,Marketing,,147129.0,6.0,35.0,1.0,
8336,18.0,Female,IT,9.0,118797.0,10.0,16.0,4.0,8.0
8337,33.0,Male,Finance,11.0,95578.0,3.0,32.0,3.0,3.0
8338,54.0,Female,Sales,17.0,77313.0,8.0,34.0,3.0,
8339,20.0,Male,HR,20.0,47349.0,5.0,32.0,3.0,2.0
8340,64.0,Male,HR,,124218.0,2.0,31.0,2.0,10.0
8341,48.0,Female,IT,8.0,30215.0,1.0,19.0,4.0,2.0
8342,,Female,Marketing,9.0,41427.0,8.0,29.0,5.0,
8343,33.0,Female,IT,0.0,50704.0,2.0,21.0,2.0,1.0
8344,60.0,Male,Marketing,10.0,60432.0,3.0,24.0,1.0,4.0
8345,38.0,Male,IT,13.0,32705.0,9.0,10.0,4.0,8.0
8346,19.0,Male,HR,9.0,111598.0,1.0,33.0,,
8347,44.0,Female,Marketing,13.0,71732.0,8.0,27.0,3.0,7.0
8348,55.0,Female,HR,18.0,146510.0,,34.0,2.0,7.0
8349,43.0,Female,Finance,9.0,50495.0,8.0,3.0,4.0,7.0
8350,55.0,Male,Finance,16.0,125240.0,2.0,8.0,2.0,5.0
8351,63.0,Female,Sales,1.0,61233.0,7.0,21.0,4.0,6.0
8352,42.0,,,13.0,123267.0,3.0,24.0,3.0,10.0
8353,28.0,Female,HR,17.0,103658.0,4.0,20.0,4.0,
8354,25.0,Male,Sales,1.0,103785.0,1.0,24.0,3.0,4.0
8355,25.0,Female,Finance,19.0,59656.0,10.0,40.0,,
8356,50.0,Male,Finance,18.0,34946.0,1.0,16.0,2.0,2.0
8357,24.0,Male,Marketing,,60207.0,10.0,,2.0,4.0
8358,55.0,Male,Marketing,5.0,107417.0,8.0,40.0,3.0,9.0
8359,38.0,Male,Finance,19.0,34743.0,8.0,,1.0,2.0
8360,25.0,Male,IT,6.0,48227.0,2.0,31.0,1.0,4.0
8361,38.0,Male,HR,12.0,79612.0,4.0,7.0,4.0,9.0
8362,37.0,Male,Marketing,1.0,104696.0,2.0,2.0,,
8363,25.0,Female,IT,6.0,62068.0,8.0,32.0,,0.0
8364,63.0,Male,Marketing,0.0,43521.0,7.0,,5.0,9.0
8365,48.0,Female,,5.0,82967.0,7.0,,2.0,5.0
8366,46.0,Male,HR,15.0,,10.0,0.0,5.0,7.0
8367,65.0,Female,Marketing,7.0,37629.0,3.0,,1.0,3.0
8368,26.0,Female,Finance,12.0,30289.0,5.0,39.0,,6.0
8369,32.0,Male,Sales,17.0,123397.0,1.0,16.0,5.0,4.0
8370,47.0,Female,Sales,13.0,45791.0,10.0,36.0,5.0,1.0
8371,43.0,Male,Finance,17.0,72080.0,4.0,24.0,,4.0
8372,27.0,Female,Sales,,94407.0,4.0,24.0,4.0,1.0
8373,46.0,Female,HR,14.0,118312.0,1.0,12.0,3.0,
8374,33.0,Male,Marketing,4.0,62246.0,7.0,12.0,,0.0
8375,53.0,Male,Sales,20.0,55308.0,5.0,11.0,2.0,2.0
8376,37.0,Male,HR,13.0,49960.0,1.0,31.0,1.0,0.0
8377,62.0,,Finance,15.0,,5.0,34.0,4.0,4.0
8378,54.0,Female,Marketing,14.0,135152.0,8.0,27.0,4.0,3.0
8379,39.0,Male,Finance,10.0,99318.0,10.0,19.0,3.0,10.0
8380,24.0,Male,Marketing,1.0,69683.0,8.0,27.0,3.0,5.0
8381,40.0,Male,Sales,17.0,75631.0,2.0,30.0,4.0,4.0
8382,58.0,Male,Sales,3.0,34937.0,1.0,23.0,5.0,
8383,57.0,Male,Marketing,,106519.0,2.0,10.0,5.0,6.0
8384,46.0,Female,,,125970.0,6.0,15.0,2.0,
8385,33.0,Male,HR,2.0,,5.0,37.0,4.0,10.0
8386,55.0,Female,,3.0,126422.0,4.0,16.0,2.0,4.0
8387,45.0,Male,IT,20.0,,8.0,4.0,5.0,9.0
8388,65.0,Male,HR,15.0,41710.0,5.0,19.0,3.0,
8389,55.0,Female,Sales,5.0,141801.0,4.0,34.0,4.0,8.0
8390,48.0,Male,IT,1.0,115978.0,8.0,13.0,1.0,
8391,31.0,Male,HR,8.0,91779.0,1.0,25.0,2.0,6.0
8392,50.0,Female,,,74477.0,9.0,23.0,4.0,2.0
8393,26.0,Female,IT,11.0,61881.0,2.0,,1.0,9.0
8394,44.0,Male,Sales,13.0,114076.0,8.0,17.0,2.0,5.0
8395,41.0,Female,Marketing,16.0,147565.0,9.0,38.0,,4.0
8396,30.0,Female,Sales,8.0,93904.0,10.0,,2.0,5.0
8397,43.0,Male,IT,11.0,77529.0,8.0,20.0,3.0,9.0
8398,46.0,Male,HR,9.0,88411.0,9.0,33.0,2.0,4.0
8399,60.0,Male,IT,10.0,34437.0,4.0,24.0,2.0,8.0
8400,45.0,Male,HR,1.0,139546.0,2.0,39.0,4.0,7.0
8401,45.0,Female,HR,15.0,99456.0,3.0,29.0,4.0,0.0
8402,25.0,Female,Finance,0.0,44713.0,8.0,5.0,5.0,8.0
8403,40.0,Female,,0.0,96663.0,,24.0,3.0,1.0
8404,46.0,Male,Finance,1.0,85753.0,4.0,4.0,3.0,4.0
8405,22.0,Male,IT,11.0,148755.0,3.0,,5.0,5.0
8406,59.0,Female,Finance,19.0,104718.0,3.0,21.0,1.0,9.0
8407,24.0,Male,HR,17.0,115406.0,10.0,2.0,2.0,0.0
8408,59.0,Female,IT,11.0,94388.0,10.0,29.0,4.0,6.0
8409,53.0,Female,,0.0,67495.0,7.0,23.0,5.0,7.0
8410,58.0,Female,,10.0,72385.0,8.0,40.0,5.0,0.0
8411,44.0,,Marketing,,35509.0,5.0,16.0,4.0,10.0
8412,63.0,Male,Sales,11.0,101017.0,8.0,19.0,,9.0
8413,19.0,Female,IT,,56033.0,9.0,25.0,1.0,3.0
8414,42.0,,Finance,16.0,66222.0,4.0,4.0,3.0,1.0
8415,26.0,Female,HR,5.0,80203.0,2.0,12.0,4.0,4.0
8416,44.0,Male,Finance,15.0,119194.0,5.0,,5.0,
8417,18.0,Female,,18.0,60487.0,2.0,,2.0,8.0
8418,40.0,Female,IT,5.0,93428.0,10.0,16.0,1.0,8.0
8419,27.0,Male,IT,6.0,147275.0,2.0,,2.0,9.0
8420,59.0,Female,IT,,49641.0,6.0,34.0,2.0,
8421,42.0,Female,Finance,19.0,130546.0,10.0,,,
8422,20.0,Male,Sales,16.0,94657.0,10.0,15.0,2.0,3.0
8423,23.0,Male,HR,5.0,34867.0,1.0,33.0,5.0,0.0
8424,23.0,Female,HR,14.0,104599.0,2.0,31.0,5.0,9.0
8425,19.0,Male,Marketing,8.0,85984.0,,32.0,4.0,
8426,35.0,Female,IT,,112047.0,10.0,7.0,3.0,
8427,40.0,Male,IT,4.0,134319.0,5.0,,4.0,
8428,19.0,Male,IT,,54681.0,10.0,2.0,,6.0
8429,29.0,Other,,4.0,125647.0,3.0,16.0,5.0,10.0
8430,39.0,Female,IT,11.0,77455.0,5.0,23.0,4.0,6.0
8431,54.0,Male,Marketing,9.0,129710.0,9.0,15.0,5.0,6.0
8432,37.0,Female,Marketing,3.0,,2.0,19.0,4.0,10.0
8433,56.0,Male,,11.0,148108.0,6.0,9.0,1.0,3.0
8434,41.0,Male,IT,,51984.0,8.0,23.0,3.0,8.0
8435,65.0,Male,,9.0,94321.0,,6.0,4.0,3.0
8436,37.0,Male,Finance,17.0,122473.0,,19.0,2.0,
8437,18.0,Female,,4.0,74554.0,1.0,12.0,5.0,0.0
8438,18.0,Female,Sales,12.0,111774.0,1.0,28.0,5.0,0.0
8439,34.0,Other,Finance,3.0,38182.0,4.0,9.0,3.0,
8440,18.0,Female,HR,8.0,128272.0,6.0,,3.0,
8441,62.0,Male,Marketing,17.0,39192.0,7.0,6.0,1.0,0.0
8442,47.0,Female,HR,2.0,,8.0,32.0,4.0,5.0
8443,58.0,Other,IT,10.0,70256.0,8.0,23.0,,7.0
8444,64.0,Female,IT,3.0,108207.0,10.0,,4.0,8.0
8445,20.0,Female,Marketing,8.0,35097.0,1.0,,4.0,5.0
8446,63.0,Female,Sales,11.0,66880.0,8.0,,3.0,
8447,28.0,Male,IT,9.0,146081.0,10.0,,3.0,6.0
8448,,Female,IT,,97407.0,1.0,28.0,4.0,1.0
8449,39.0,Female,HR,8.0,47473.0,3.0,21.0,3.0,6.0
8450,61.0,Female,HR,9.0,108709.0,5.0,22.0,4.0,
8451,62.0,Male,HR,8.0,59808.0,10.0,25.0,3.0,
8452,43.0,Female,Finance,0.0,46003.0,10.0,25.0,2.0,3.0
8453,30.0,Female,Marketing,15.0,101071.0,8.0,21.0,4.0,0.0
8454,18.0,Male,Sales,13.0,148854.0,8.0,2.0,5.0,10.0
8455,41.0,Female,HR,12.0,77004.0,6.0,16.0,2.0,8.0
8456,27.0,,Sales,5.0,57708.0,4.0,,1.0,0.0
8457,52.0,Male,,13.0,67307.0,4.0,29.0,3.0,6.0
8458,,Male,IT,7.0,147704.0,8.0,12.0,1.0,5.0
8459,45.0,Female,Sales,17.0,,3.0,25.0,5.0,6.0
8460,53.0,Male,Finance,19.0,106258.0,8.0,39.0,3.0,9.0
8461,33.0,Female,,0.0,98851.0,4.0,,,
8462,57.0,Male,Marketing,11.0,83044.0,,33.0,2.0,
8463,33.0,Male,IT,10.0,73524.0,9.0,,1.0,5.0
8464,34.0,Male,HR,12.0,96929.0,2.0,33.0,3.0,7.0
8465,32.0,Male,Sales,3.0,93804.0,10.0,11.0,2.0,10.0
8466,33.0,Female,HR,5.0,57668.0,1.0,22.0,5.0,
8467,,Female,IT,12.0,40937.0,4.0,27.0,,9.0
8468,,Male,Marketing,12.0,47104.0,9.0,18.0,4.0,10.0
8469,28.0,Male,Marketing,5.0,34326.0,7.0,,3.0,1.0
8470,18.0,Female,,3.0,,9.0,7.0,4.0,
8471,32.0,Male,IT,20.0,67727.0,9.0,33.0,4.0,7.0
8472,43.0,Female,HR,2.0,,10.0,,1.0,8.0
8473,21.0,Female,IT,14.0,119556.0,9.0,6.0,4.0,10.0
8474,60.0,Male,IT,10.0,58341.0,9.0,26.0,2.0,5.0
8475,22.0,Male,HR,1.0,90493.0,7.0,,5.0,6.0
8476,52.0,Female,Finance,16.0,,8.0,34.0,,
8477,,Male,Marketing,1.0,95295.0,2.0,,4.0,
8478,27.0,Male,Sales,20.0,108386.0,9.0,27.0,3.0,5.0
8479,28.0,Male,Sales,0.0,,2.0,,4.0,9.0
8480,35.0,Female,HR,4.0,,8.0,3.0,3.0,5.0
8481,51.0,Female,Sales,19.0,53057.0,2.0,,5.0,5.0
8482,56.0,Male,Finance,16.0,104017.0,8.0,21.0,,
8483,58.0,,IT,,141833.0,3.0,30.0,,
8484,59.0,Male,,6.0,62700.0,2.0,0.0,,4.0
8485,40.0,Female,Sales,2.0,36243.0,6.0,40.0,1.0,5.0
8486,24.0,Male,Sales,15.0,69060.0,6.0,13.0,4.0,8.0
8487,56.0,Female,HR,15.0,111280.0,1.0,6.0,3.0,3.0
8488,20.0,Other,,11.0,140514.0,7.0,,2.0,3.0
8489,29.0,Male,IT,,54970.0,1.0,,4.0,6.0
8490,24.0,Male,Marketing,13.0,30375.0,4.0,23.0,5.0,
8491,43.0,Male,Sales,11.0,134549.0,6.0,0.0,5.0,10.0
8492,50.0,Male,IT,,134050.0,,34.0,5.0,6.0
8493,54.0,Male,Marketing,16.0,51261.0,8.0,,,7.0
8494,65.0,Female,IT,11.0,48523.0,10.0,,1.0,1.0
8495,32.0,Female,Sales,3.0,113894.0,7.0,4.0,,3.0
8496,19.0,Male,HR,16.0,73418.0,5.0,31.0,5.0,3.0
8497,58.0,Female,HR,0.0,100037.0,6.0,0.0,4.0,9.0
8498,24.0,Female,HR,20.0,118084.0,8.0,,2.0,9.0
8499,49.0,Female,Finance,16.0,73639.0,3.0,,4.0,5.0
8500,21.0,Male,IT,10.0,52546.0,6.0,8.0,3.0,6.0
8501,37.0,Male,Sales,18.0,76615.0,4.0,11.0,1.0,6.0
8502,53.0,Female,IT,17.0,122312.0,,9.0,,3.0
8503,49.0,Male,HR,19.0,140892.0,3.0,,5.0,2.0
8504,45.0,Female,IT,1.0,60571.0,4.0,40.0,5.0,
8505,30.0,,Marketing,,120524.0,6.0,,3.0,8.0
8506,18.0,Male,IT,8.0,36345.0,1.0,16.0,3.0,9.0
8507,52.0,Male,Finance,11.0,85282.0,2.0,1.0,3.0,
8508,65.0,Female,Finance,12.0,110010.0,4.0,9.0,3.0,
8509,47.0,Female,HR,15.0,93255.0,10.0,4.0,5.0,2.0
8510,53.0,Female,Sales,12.0,77127.0,9.0,38.0,5.0,
8511,42.0,Male,Marketing,13.0,68923.0,8.0,,3.0,4.0
8512,33.0,,Sales,,118198.0,10.0,1.0,5.0,7.0
8513,,Female,Sales,1.0,45271.0,8.0,7.0,3.0,4.0
8514,18.0,Female,Marketing,,47762.0,7.0,3.0,2.0,
8515,22.0,Male,Finance,16.0,145781.0,6.0,30.0,3.0,8.0
8516,39.0,Male,HR,4.0,141819.0,7.0,35.0,3.0,8.0
8517,,Male,IT,19.0,92030.0,6.0,,2.0,5.0
8518,60.0,Female,Finance,9.0,53519.0,3.0,30.0,1.0,4.0
8519,62.0,Female,HR,17.0,127558.0,6.0,16.0,,7.0
8520,54.0,Other,Finance,2.0,30710.0,7.0,,3.0,
8521,53.0,Female,Marketing,12.0,58026.0,6.0,13.0,2.0,10.0
8522,53.0,Male,Sales,12.0,,2.0,7.0,2.0,
8523,21.0,Male,Marketing,9.0,148174.0,6.0,24.0,5.0,
8524,53.0,Male,IT,,34892.0,2.0,13.0,3.0,
8525,35.0,Male,Marketing,,148187.0,1.0,22.0,2.0,5.0
8526,33.0,Female,Sales,3.0,65995.0,10.0,40.0,1.0,
8527,58.0,Female,Finance,18.0,47114.0,10.0,16.0,1.0,5.0
8528,35.0,Male,,4.0,118340.0,10.0,11.0,4.0,3.0
8529,39.0,Female,IT,6.0,135736.0,5.0,19.0,5.0,6.0
8530,19.0,Female,Finance,8.0,68960.0,4.0,,5.0,6.0
8531,,Male,HR,4.0,137105.0,9.0,10.0,5.0,
8532,53.0,Male,Sales,7.0,86340.0,9.0,26.0,3.0,2.0
8533,61.0,Male,Marketing,1.0,47851.0,9.0,8.0,1.0,8.0
8534,56.0,Male,Finance,19.0,64326.0,3.0,,,5.0
8535,64.0,Female,HR,,73479.0,10.0,37.0,2.0,3.0
8536,56.0,Male,HR,6.0,68025.0,3.0,35.0,4.0,
8537,46.0,Male,Marketing,3.0,112149.0,3.0,27.0,4.0,6.0
8538,43.0,Other,Finance,20.0,53365.0,10.0,,3.0,
8539,38.0,Female,Finance,14.0,101060.0,5.0,28.0,,5.0
8540,34.0,Male,Sales,17.0,140948.0,,,3.0,3.0
8541,,Female,Finance,1.0,71500.0,6.0,14.0,5.0,
8542,48.0,Male,Marketing,13.0,98410.0,3.0,,2.0,7.0
8543,26.0,Male,Finance,9.0,88279.0,2.0,27.0,5.0,
8544,48.0,Female,Sales,4.0,147780.0,6.0,39.0,4.0,
8545,31.0,Male,HR,11.0,136325.0,4.0,23.0,,
8546,54.0,Female,Finance,9.0,102493.0,9.0,,1.0,7.0
8547,19.0,Male,Marketing,17.0,49076.0,2.0,,3.0,3.0
8548,65.0,Male,Finance,5.0,124734.0,4.0,21.0,2.0,2.0
8549,63.0,Female,IT,11.0,41261.0,2.0,16.0,3.0,3.0
8550,,Male,,0.0,67992.0,5.0,0.0,2.0,10.0
8551,,Female,,6.0,92062.0,3.0,30.0,4.0,
8552,52.0,Female,,11.0,57474.0,,24.0,5.0,
8553,56.0,Female,Marketing,6.0,123519.0,9.0,11.0,4.0,2.0
8554,64.0,Female,,8.0,108247.0,10.0,19.0,1.0,2.0
8555,37.0,,Sales,19.0,,5.0,18.0,4.0,0.0
8556,19.0,Female,Finance,14.0,40090.0,9.0,4.0,2.0,7.0
8557,58.0,Female,Finance,11.0,93318.0,5.0,14.0,1.0,7.0
8558,36.0,Female,Finance,12.0,62771.0,10.0,40.0,2.0,
8559,54.0,Female,Finance,3.0,108292.0,9.0,24.0,5.0,10.0
8560,35.0,Female,Sales,9.0,100295.0,8.0,34.0,3.0,4.0
8561,33.0,Male,IT,2.0,123737.0,1.0,2.0,5.0,10.0
8562,21.0,Female,Marketing,4.0,,3.0,17.0,5.0,3.0
8563,,Male,IT,3.0,67401.0,5.0,21.0,5.0,8.0
8564,46.0,Male,Sales,,37361.0,3.0,15.0,2.0,2.0
8565,24.0,Female,,14.0,81559.0,10.0,14.0,3.0,3.0
8566,31.0,Male,HR,6.0,32567.0,1.0,4.0,2.0,
8567,29.0,Male,IT,2.0,88440.0,2.0,12.0,1.0,1.0
8568,52.0,Male,,15.0,,2.0,27.0,2.0,2.0
8569,22.0,Female,Sales,14.0,65917.0,4.0,9.0,5.0,
8570,34.0,Male,Sales,17.0,54211.0,6.0,15.0,4.0,2.0
8571,59.0,Female,,,128113.0,2.0,1.0,4.0,10.0
